text,age_label
"Gonna need so much of that to fix this ???? [SEP] Plunged into abyss.. [SEP] Allah ko, lol : Kinsan kin iya settings lol : Here, lol : Where ? : The delicious rush of joy...” [SEP] Hahaha Masha Allah, thank :  ahaba konfam now... it however doesn't make you short of being wonderful.” [SEP] ???????? : i hate looking ugly the first time i meet someone like wait i can do better than this i swear”",25-34
"Pills and portions ???????? [SEP] Lol, hands u water ko : “: Pills and portions ????????” ama need dem drugs after looking at ur avi! ???????????????????? [SEP] Jamming old school with  ???? Nostalgic! [SEP] ???? : ???????? "": Jamming old school with  ???? Nostalgic!""” [SEP] I see your true colors shining through ????",25-34
"...always starts with the eyes. [SEP] ...I was lost and you rescued me somehow... [SEP] Lol, yes : GPS? "": ...I was lost and you rescued me somehow...""” [SEP] ""Almighty God who put our soul in our brain"" ???????????? [SEP] Give me love - Ed Sheeran ????",25-34
"Cause lately I've been craving for me ???? : Give me love like never before....“: Give me love - Ed Sheeran ????”” [SEP] ???? : ""Paint splattered teardrops on my shirt... : Give me love like never before....“ Give me love - [SEP] Alhamdulillah for a good day, Astagfirullah for the in between. [SEP] It takes a lot of work to be great... [SEP] I embark on life, my path is all math : Ancient wisdom valuable like gifts of gold.”",25-34
There will always be many people around during your triumph but just a few when you fall. [SEP] Lol! I thought ya'all left this in 2014 ???????????????? : Beardless guys are women to me .lol” [SEP] ????????????????????????????. : Beardless guys are women to me .lol” [SEP] Oh darling my heart's on fire ???? [SEP] Hehehe thank you : RT *calling fire service* : Oh darling my heart's on fire ????”,25-34
"Magic - Cold Play [SEP] A professional mistake maker. [SEP] Oh nice, it's awesome ?? : One of my favorite songs of 2014 : Magic - Cold Play” [SEP] Is tough! : The devil within!” [SEP] U know ? : Jam "": Magic - Cold Play""”",25-34
"Four seasons - Boys II men [SEP] Very! Allah Ya cigaba da taimakon mu, Ameen Ameen : Hard to conquer Fido  Is tough! : The devil within! [SEP] Hahaha abi : ... of Loneliness . "": Four seasons - Boys II men""” [SEP] Am serious tho : Lols be nice "": Wa ye shi? : Mala'ikan Malo girls. Korede Bello”""” [SEP] Hahahaha : *pushingyoutwounderthemistletoe* : Hahaha abi : ... of Loneliness . "": Four seasons - Boys II men”",25-34
"Oh nice! Thanks dear ?? :  he is in mavins.. He sounds like a girl, nd girls luv him” [SEP] In sha Allah! Great, thanks :  be part of this :) "": Public Financing Of Infrastructure Will Gulp N26.9trn In 5 Years [SEP] Ameen Ya Rahman : May the souls of our dearly departed be at peace .” [SEP] Kapish ??: Girls should be treated like a queen. ????” [SEP] I agree ???? : And boys like kings. "": Kapish ??: Girls should be treated like a queen. ????”""”",25-34
"EXACTLY ?? :   LOL! Treat her like a queen and she'll def treat you like the baddest king that ever liveth” [SEP] Yup ?? :   and vice versa :)” [SEP] ???? : 25-year-old man arrested for raping great grandmother in Ekiti  via ” [SEP] Lmao Ikr ???????????? : The day you look like garbage, that's the one day you see everyone you know ????” [SEP] Why na? : This dude is getting married, plenty girls would be weeping now...”",25-34
"Lmao ko ba heff ????: Why na? : This dude is getting married, plenty girls would be weeping now. [SEP] So is Firdaus ???????? : Well Hauwa is always lazy” [SEP] Whenever you feel like dancing, you don't have to dance alone ???? [SEP] Allah Ya sawaqe, Ameen : My head hurts” [SEP] At all ???? : “: So is Firdaus ???????? : Well Hauwa is always lazy””we can't be bothered ????”",25-34
"Take a deep breath... Exhale ?? [SEP] What a pleasant surprise, like Oh my God! [SEP] Thank you  and  you both rock!!! ???? [SEP] Lies, he turned 72 this year! Mchew : :    :  #OURGEJ  "" [SEP] Lies!GMB turned 72 last yr, Mchew : "":    :",25-34
"?????????? : Na so baby! No thanks... "": Thank you  and  you both rock!!! ????""” [SEP] ?????? : Na you rock pass oh! Lol "": Thank you  and  you both rock!!! ????""” [SEP] no more lies! : Elrufai said dis wen?Buhari just turned 72!  : [SEP] The helplessness of the people in the NE & the insensitivity of GEJ is Unimaginable/unthinkable!  Have mercy Ya Allah! #EndGEJ #EndBH! [SEP] I AM NOT! : We are sorry. “: Problem of Nigeria >> Muslims””",25-34
"I AM NOT SORRY for being a Muslim, will never be. The actions of some misguided idiots will not make me apologize for your understanding. [SEP] I don't understand how the devil came in the name of God! [SEP] Teach your children about God, don't let them grow up empty, it is in the process of soul searching most get misguided by construed beliefs. [SEP] The people of the world need to collectively teach their children how to be better humans more than how they need to be successful. [SEP] You cannot be for God without your humanity, preach the doctrine of humanity before that of prosperity or doom.  Be a human first.",25-34
"We can only imagine the terror in the NE as we cozy up in warm blankets ???? #WeDon'tHaveAPresident #GEJOUT #GMB15 [SEP] There is no justification for any idiot insulting the Prophet (PBUH), just like killing doesn't explain how peaceful a creation he was. [SEP] Sadly we don't! Just one of many attacks he doesn't ""give a demn"" about : If we have a President in Nigeria, I expect [SEP] May Allah help us enlighten ourselves and forgive us for the things we do and say out if ignorance, Ameen. [SEP] Allah Ya musu rahama, Ameen : May the soul of the departed continue to rest in perfect Peace.. #1YearAlready #RIPFather”",25-34
"The oozing swag from 's new wardrobe no be small thing oh! ???? [SEP] !!! : To Satan? “: Im sure Shekau is praying and fasting Buhari doesn't win the elections..”” [SEP] Bari Kawai! Yana qokari : Na Amaechi dey pimp am "" The oozing swag from 's new wardrobe no be small thing oh! ???? [SEP] Very good o! We likey! : Lmao tell me about it he looks gud a change from the baban Riga "" The oozing swag from 's [SEP] SubhanaAllahi wa bihamdihi, Allah (SWT) is free from imperfections.",25-34
"That ""ugly"" dress is 25k? And someone will buy it ko? Ah! U people are ""reash"" sha.. ""IG Couture designers"" ???????? Ko ba bespoke ba ? [SEP] Some people are in so much pain that they cannot afford a smile. May Allah heal them and give them peace, Ameen. [SEP] My God!They are still on that GMB certificate controversy? Rising to the rank of a general, not today's general oh!? My God!!! [SEP] This is an insult on the Nigerian Army not GMB! Incumbency is not madness! However, we all know that they are MAD! [SEP] When GMB retired as a general, GEJ was somewhere in the uni studying zoology oh!! Is that what they call a certificate?! Issorai!",25-34
"Shift Abeg ???????????????????????????????????????????????? : When my mum is narrating a tweet for  to tweet her views????????????????????????” [SEP] Does that mean every general in Nigeria army (serving/retired) is an illiterate????? [SEP] Lmaooo nooo ???? : Guys she needs a twitter acct.. ???????? "": When my mum is narrating a tweet for  to tweet her view [SEP] Upside, inside out, she's livin' lavida loca ???? [SEP] OBJ, such a hypocrite!",25-34
"Center of Attention: How Facebook Users Allocate Attention across Friends - Lars Backstrom, Eytan Bakshy,... [SEP] Stroke Victims Learn Steps To Recovery Using Wii Game [SEP] Weight Watchers Creates Virtual Support Network To Promote Healthy Living [SEP] Nike Builds Online Motivational Community Through Twitter  - Nike is engaging its fans to build a... [SEP] Need A Kidney? Check Facebook via",25-34
"Kids Think Technology is Fundamentally Human - › These kids, the ‘digital natives,” are raised with modern... [SEP] visualization with d3 (By Mike Dewar) via Vimeo [SEP] women more likely to buy consumer electronics than men [SEP] A Wristwatch That Tracks Your Heartbeats And Analyzes The Data  - A 3D accelerometer [that] measures... [SEP] 5 Ways That Android Is Trying To Break The Mobile UI Paradigm - via Co.Design",25-34
"[Infographic] Pasta, Not Bacon, Makes You Fat. via codesign [SEP] Video: (via The Rise of the e-Patient) [SEP] Luxury Hospitals Compete For Wealthy Patients  - The New York Times reports that V.I.P. rooms at the... [SEP] Video: Kinshasa One Two Project ‘Can Creativity Be Agile?’ (via ) [SEP] Photo: Pharmacy’s New Branding Cures The Design Blahs (via Co.Design: business innovation design)",25-34
Planned Parenthood Patient Care services breakdown: [SEP] 5 planes of ux [SEP] the ux wheel [SEP] Photo: The Psychology of Color (via Cool Infographics) [SEP] Photo: The N.F.L. Players Mentioned Most on “SportsCenter” (via  innovative use of figures!,25-34
"Most health solutions aren’t medical, they’re social. [SEP] Use Your Smartphone to Refill Your Prescriptions at CVS [SEP] First drafts come from the heart. Second drafts come from the head. - Dr. Rachna Jain [SEP] Video: (via Designing For CX (The UX of Social Media)) [SEP] 15 Unconventional Jobs For a Computer Science Major",25-34
Photo: Four Ways to Mix Fonts (via Ask H&FJ) [SEP] XRDS: Smarter Cities: Making societies smarter - Peter J. McNerney and Ning Zhang. 2011. Smarter Cities:... [SEP] Usability testing EHRs - Art Swanson and Scott Lind. 2011. Usability testing EHRs: examples from the front... [SEP] Video: Creating a Culture of UX (via Whitney Hess) [SEP] Asthma disproportionately affects low-income populations / UCLA Newsroom,25-34
"Photo: A house designed like a web application (via David Galbraith’s Blog) Yes, he gets it! — “A user’s... [SEP] Technology As A Material - To make art with technology, one does not use it as a tool; one must understand... [SEP] Eytan Bakshy's study of 250 mill Facebook users supports Granovetter's theory on the strength of weak ties [SEP] Photo: Where Does Product Management Belong in the Organization? (via Pragmatic Marketing) “As companies... [SEP] Video: Mobile, Social, Games, Texts…and Health | Pew Research Center’s Internet & American Life Project",25-34
"""Smith said that though Pew doesn’t know why people in small towns are so much less likely to use..."" [SEP] How Target Figured Out A Teen Girl Was Pregnant Before Her Father Did - Forbes - › [Pole] ran test after... [SEP] responsive wireframing examples [SEP] Photo: The life of an Internet Meme [SEP] [Chart] parkinson's law... ""work always expands to fill time available""",25-34
"[Photo] tools #evolution [SEP] Global Publics Embrace Social Networking via Pew Research Center's Internet & American Life Project -... [SEP] Women Underestimate Their Performance on the Job - The Juggle - WSJ [SEP] HCI student robbed, uses iPhone to catch culprits | Human-Computer Interaction Institute [SEP] Newlywed Man to Divorce Wife he claims faked leukemia to score free dress and honeymoon - newsweek:",25-34
"""Design isn’t about making things look pretty, it’s about making things functional in an aesthetic way."" [SEP] Photo: [SEP] Happiness is not a destination - bobulate: [SEP] Photo: (via A Day in the Life of the Internet [INFOGRAPHIC]) [SEP] Quote: ""Growth and comfort do not coexist."" Virginia Rometty",25-34
"8 Job-Getting Tips from a Guy Who's Hired 500 People in the Past 5 Years via Wise Bread [SEP] 5 Predictions for Online Data In 2011 - 1. “Data scientist” Is the New Community Manager 2. Data Management... [SEP] Photo: Facebook Upgrades Photos: Look Out, Flickr [SEP] Photo: The Startup Curve (via swissmiss) [SEP] Photo: The Methodology Translator (via PHD Comics)",25-34
"Photo: Everyone Uses E-mail, But Blogging Is On the Decline [STUDY] [SEP] Photo: What Would Facebook and Twitter Sneakers Look Like? [PICS] [SEP] Photo: 10 Creative Uses of the New Facebook Profile [PICS] [SEP] Maternal leave now possible with NSF grants - Thank you, Mrs. Obama! Supporting work-life balance for our... [SEP] 5 Important Tips for Better Eye Health in a Digital World - Customize your environment Think about lighting...",25-34
"""WHY WRITING A DISSERTATION IS HARDER THAN HAVING A BABY 1. Three months before your due date, your..."" [SEP] things are going well!! almost done with first draft!! how's life going for you? [SEP] Link: searching for best hotel prices using predictive algorithms [SEP] wow, congrats on the position!! =) [SEP] [Infographic] The History of Apple Products",25-34
