text,age_label
I wish my webcam worked so I could Skype you!! This distance is making me grow TOO fond of you,25-34
I'm quitting speech and dropping out of school to #scrapbook and #craft professionally,25-34
Definitely not the Christmas Eve I was hoping for,25-34
"sonnie, i love how you call me grams! 402-637-6091 :)",25-34
Jolly gosh!  really knows how to make a gal smile :) #bestgrandsonever,25-34
"Actually Nick, I was hinting that you need to step up your game and make me smile more. :)",25-34
"A ""Merry Christmas!"" at 12:01am from  was the best way to start the holiday :) #loveyoubestfriend",25-34
Kayleen came home for Christmas!!!! This was literally the only present I cared about :) #ilovemysister #merrychristmas :),25-34
OH MAH GAWD THANK YOU!!,25-34
"To buy Cricut cutter, or not to buy Cricut cutter. #scrapbookingobsessed #oldladyproblems",25-34
my hero! what horrible timing though. The lights just HAD to stop working between my two ultimate crafting days...,25-34
haha but you should see my room!! and my car! you'd be so proud :),25-34
Just baked yummy asparagus! Hooray for starting New Years resolutions early! #learningtocook #eatinghealthy,25-34
Keep calm and craft on,25-34
"""Everyone dies, and the goal is not to live forever. The goal is to create something that will"".",18-24
"I don't want much, I just want some.",18-24
"""But these ships don't sail away, they wait they wait for another day. And they will float again.""",18-24
"""But I wish I never knew you, wish I never asked your name.""",18-24
"""We wish and all we do is wait.  We hope but never do we pray.""",18-24
"""Everyone wants a flame, but nobody wanna get burnt.""",18-24
Guachimently,18-24
"Indirectas, indirectas everywhere...",18-24
Ve a Hogwarts.,18-24
"""I'll be home for next year, darling"".",18-24
DIEGOOOO TU PODRÍAS SER CANTANTE SI NO FUERA POR LA VOZ!!,18-24
Life is brown like shit.,18-24
"""Im a sexual atheist.""",18-24
"ooohhh me gustaaa crystal fighterssssssss!!! jajaja  ""Happy...... and fly like magic!"" :DDD",18-24
"""You and me, no one else, nothing else but us right now.""",18-24
Feeling shocked.,18-24
I just don't know if i'm right or i'm wrong.,18-24
Unexpected things unexpectedly happen.,18-24
"Fan de los ""Mitosis Synchronised Swimming"".",18-24
"""I feel something so wrong doing the right thing.""",18-24
"""We can have a walk in the mountains, we can do whatever. We can have a drink in the bar as long as we're together.""",18-24
"""When did you decide that nothing really matters anymore?""",18-24
"""I never wanted anything from you, except everything you had and what was left after that too.""",18-24
Penn is in the air.,18-24
"""I wouldn't have nothing if I didn't have you"".",18-24
Life sucks.,18-24
This is Halloween...,18-24
Nocturnos for the win!,18-24
Relaxing cup of café con leche. #Oxímoron,18-24
Great minds think alike.,18-24
"""Maybe you are scared, maybe you just had enough of people talking bullshit. Had enough!""",18-24
"""When it's a straight line baby, a straight line down"".",18-24
"""Falling in love is a crazy thing to do. It's kind of like a form of socially acceptable insanity"".",18-24
Nocturnal beings.,18-24
Why did I have to exist?,18-24
#NowPlaying One night - Matthew Koma,18-24
"Armstrong en la luna: ""So, Jesus walked on water?  THAT'S COOL.""",18-24
"Y mira que no me suele gustar el rap pero...   ""was für Rap? Das is' Kunst, lass es bunt""",18-24
"""Be the difference you want to see"".",18-24
Why did you have to come back?,18-24
"""Best friends are the people in your life that make you laugh louder, smile brighter, and live better""",18-24
"""The sky wasn't big enough for them all"".",18-24
The king of the night.,18-24
Age of Mithology eran genialessssssssss jajajaj yo tengo comprado el normal y el Titans XD no jugaste al Age of Empires???,18-24
"WEHEEEEEEEEE!! Now i'm gold, bitches! XD",18-24
Ya son las ocho y no he hecho NADA.,18-24
Matar a FAVs #Concepto,18-24
"""Take a lover who looks at you like maybe you are magic"". Frida Kahlo",18-24
Tried to be the main one.,18-24
"""Avoid the obvious.""",18-24
"""You gotta get up, and try"".",18-24
"""We should be facing the truth"".",18-24
#NP No Parachute - The Soldier Thread,18-24
Life doesn't wait for anyone.,18-24
SI SI SI SI SI i wanna be that 5/5 :$,18-24
"«Sed fugit interea, fugit irreparabile tempus»",18-24
"""I'm coming up only to show you wrong""",18-24
"""But I'll tell you a secret: all the best people are.""",18-24
Ser un pocosfollowers con alma de tweetstar. #Concepto,18-24
It's hot tonight...,18-24
"""Home is wherever with you"".",18-24
HAZTE INDUSTRIAAAAAAAAAL!,18-24
"""The sky wasn't big enough for them all"".",18-24
"MH, bitches.",18-24
muy acorde con tus últimos twitts :P,18-24
TENGO QUE IRME YA A DORMIRRRRRR.,18-24
Juego con tus feelings.,18-24
Morgana Freeman. Nidalee Portman. Y así.,18-24
Not to be known.,18-24
"""Don't you know you have what I need"".",18-24
"""+ What do you say to the god of death? - Not today.""",18-24
This is not my day.,18-24
"""The only thing standing between you and your goal is the story you keep telling yourself as to why you can't achieve it"".",18-24
Tengo una chapa de Thresh Campeonatoooo wiiii,18-24
"""Hey yeah, dont let 'em know we're coming"".",18-24
What am i looking for?,18-24
"""All I need is to find somebody"".",18-24
Un gran POS OC.,18-24
Fear closes doors. I lock them.,18-24
"Noone said this would be easy, but noone said this was so hard.",18-24
"ODIO EL PUTO BUSCADOR DE TWITTER, JODER.",18-24
Ai temsion.,18-24
"""If you close your eyes, does it almost feel like nothing changed at all"".",18-24
HASTA EL COÑO YA!,18-24
"""There is evil in this world.""",18-24
PIIIIIIIIIIIPOLLL JELP DE PIIIIIIIIIIIIIIPOOL,18-24
version flappyBirdy,18-24
"""But when the stars come out I want to be with you""",18-24
HAURIA HAGUESSIM COMPRATTTTTTTTTTT,18-24
- Can you teleport? + Can't everyone? - Omfg you're right i've been so blind.,18-24
CISPLATINO,18-24
Hitchcock proteins.,18-24
"Perfect, but far away.",18-24
"This guy makes ""Turtle"" mean ""God"". #LCS",18-24
Nyctophilia.,18-24
not even close babe,18-24
"""Sometimes in life when people ask you how are you, you just say 'fine'"".",18-24
"""nEgri, you've spent about 5455 hours on LoL which means 227 days of your life.  You are 44th on EUW servers and 77th in the world.""",18-24
3/14/2015 9.26.53. Will be ePIc.,18-24
"""I don't think i was asking for too much"".",18-24
"RT "": WHEN YOU TELL GRANDPA 60'S MUSIC WAS TRASH #KnockOutVines",18-24
I've been hurt so bad but I still love so hard. I admire my heart for that.,18-24
Girls these days..,18-24
Yellow motherfucking claw ????,18-24
Snow white successfully led on 7 short guys and ended up choosing the dude that was 6'4 if that ain't relevant to real life then idk what is,18-24
"RT "": Bach to back FIFA avond met",18-24
Bobby Shmurda is facing up to 25 years in prison for second degree murder yet Iggy Azalea is still free after killing music ..,18-24
"""will hump later""  ????????????????",18-24
I love how liqour turns flat chests into mountains.,18-24
"???????????????????????????? "": when she slips a finger in your asshole",18-24
She is still on my mind and sleep is hard to find. Everything reminds me that she's not beside me.,18-24
"I do think of her and the ways that things were, when she was still there to guide me.",18-24
dont forget angry people.,18-24
This could be us but you keep playing.,18-24
"I'm going crazy, but I will always use my best sence.",18-24
"Made it through a hurricane, so I'm celebrating with a Mary Jane.",18-24
"I will unintionally offend you eventually, because you can't comprehend a different opinion.",18-24
It's funny how dumb people have smart phones.,18-24
"This is what I wanna make, I don't care if it sells.",18-24
"lol also cold as fuck, difficult langauge and next to Russia.",18-24
"RT "": When you're pre-gaming with your bros and the taxi shows up",18-24
"I should get you baseball gloves for christmas, so you can catch feelings.",18-24
"RT ????????????????"": When your girl says ""you aint getting none tonight""... but you already cheated",18-24
Rare film maar wel super tof.,18-24
that looks.like my local mc donalds.,18-24
I'm signing off with a crotch grab.,18-24
"GELD SLAAPT NOOIT, DAAROM BEN IK SNACHTS ALTIJD WAKKER.",18-24
"Pfff, said yes didnt get it tho. No xmas present for me.",18-24
My hero,18-24
"Parents ???? "": Damn that's real",18-24
"yeah lets eat a wasp, it's entire family will chase you, trying to kill you.",18-24
"He's too strong to get to close to anyone, because everyone who promised they would stay, turned their backs and walked away.",18-24
WHERE CAN I PURCHASE THE SHOES FROM THE PICTURE? I LUV EM!,18-24
SUV swerving like it's O.J.'s car.,18-24
It's so late that it's early.,18-24
"I will give some a second chance for 2015.  Mistakes are forgotten, no footprints of any miss steps.    ????",18-24
everybody hates greg,18-24
if you insist lolol nty,18-24
Nudes is a 5 letter word  Send is a 4 letter word  5 minus 4 equals 1  Just 1 nude can make anyone's day   Simple algebra.,18-24
"the wife probably cheats because the nice husband is considered ""boring""",18-24
thanks for the compliment,18-24
thats how I look when a bitch gives me a bad blowjob,18-24
"RT "": We've all lost a good bro to a girl... R.I.P Old Best Friend""",18-24
Someone with shit to hide is someone who I kick aside.,18-24
Stunt like a bitch.,18-24
The adrinaline rush of creating what you think about... with who thinks about you.,18-24
yeah that would be fucking intents.,18-24
thats not much I can drink that easely in a day with coca cola,18-24
When you in bed watching Netflix all night and you keep getting disturbt...,18-24
"Okay, I defo found my new tv show to watch. Sons of anarchy. ????",18-24
Seen all them kewl shows on netflix already glad i found another one.,18-24
When a girl tells me I'm a good kisser but she still won't let me hit yet.,18-24
NEW YEARS EVE GOT ME LIKE,18-24
"JE KAN ME VERLATEN IN 2015 IDGAF, M'N VADER STARTE DIE TREND IN 2007.",18-24
All I wear last king's gear man that shit so ill.,18-24
Iz u down is my teamsong take your thong of put me on.,18-24
The only thing worse than everyone knowing is that no one knows..,18-24
We the cause of all the comotion.,18-24
Voices in my head? I need choices in my bed.,18-24
"Gekkigheid "": The haunted forest",18-24
"Girl you fucking with the best, take a picture while I'm deep up in it. And if they living right next, I bet they know my name in a minute.",18-24
i know bro ???????? BMS the best.,18-24
When you hand me the AUX-cord.,18-24
"At the snackbar being order 69, bitch knowns whats up.",18-24
I'm still drunk to you,18-24
"No matter what we breed, we are still made of greed.",18-24
Every high school and college girl ever,18-24
When momma says I need to stop playing those videogames.,18-24
When people say really mean things to you..,18-24
"RT "": my ""won't speak until i'm spoken to"" game is strong af.""",18-24
You know what fame is? Sitting with the woman of your dreams and forgetting what her name is.,18-24
where did it end,18-24
why the fuck he chilling with headphones,18-24
"FIFA THINGS "": When your strike partner shoots instead of laying it off to you for an open goal..",18-24
"She rides me when the lights go off she climbes on top, her body rocking we don't stop.",18-24
"She ride me like a pro, she did this before.. I hold her tight no letting go till she says she cant take no more.",18-24
Im speechless. All I say is oooh oooh,18-24
tell that the muslims lol,18-24
What’s the difference between a knife and a female arguing?  A knife has a point.,18-24
lol how you get all those hoes,18-24
A long time I've been alone. For years in a house but it wasn't a home. I've made brothers of a different kind instead.,18-24
I will not be commanded.  I will not be controlled.  And I will not let my future go on without the help of my soul.,18-24
the woman from the pic can be my baby momma aswell,18-24
also a beautiful face I'd like to nut all over,18-24
